path,text,duration,source_id
..\processed_data\train\colors_T1027247__T1027247\colors_T1027247__T1027247_SS229.6.wav,i don't want to,1.92,colors_T1027247__T1027247
..\processed_data\train\colors_T1027247__T1027247\colors_T1027247__T1027247_SS234.2.wav,i don't want to,1.27,colors_T1027247__T1027247
..\processed_data\train\colors_T1027247__T1027247\colors_T1027247__T1027247_SS239.0.wav,i want more,1.39,colors_T1027247__T1027247
..\processed_data\train\colors_T1027247__T1027247\colors_T1027247__T1027247_SS243.3.wav,well,0.73,colors_T1027247__T1027247
..\processed_data\train\colors_T1027247__T1027247\colors_T1027247__T1027247_SS247.5.wav,yes that's the one,1.42,colors_T1027247__T1027247
..\processed_data\train\colors_T1027247__T1027247\colors_T1027247__T1027247_SS254.6.wav,no,1.04,colors_T1027247__T1027247
..\processed_data\train\colors_T1027247__T1027247\colors_T1027247__T1027247_SS277.1.wav,i already told you,3.00,colors_T1027247__T1027247
..\processed_data\train\colors_T1027247__T1027247\colors_T1027247__T1027247_SS289.4.wav,is this thing part of jibo,1.85,colors_T1027247__T1027247
..\processed_data\train\colors_T1027247__T1027247\colors_T1027247__T1027247_SS292.6.wav,what's this thing do part of jibo,2.89,colors_T1027247__T1027247
..\processed_data\train\colors_T1027247__T1027247\colors_T1027247__T1027247_SS301.0.wav,this thing helps him speak with me,2.23,colors_T1027247__T1027247
..\processed_data\train\colors_T1027247__T1027247\colors_T1027247__T1027247_SS308.2.wav,he doesn't need to,1.62,colors_T1027247__T1027247
..\processed_data\train\colors_T1027247__T1027247\colors_T1027247__T1027247_SS314.4.wav,you sit down and unplug this thing and leave this thing on,2.77,colors_T1027247__T1027247
..\processed_data\train\colors_T1027247__T1027247\colors_T1027247__T1027247_SS329.7.wav,it's so short,2.07,colors_T1027247__T1027247
..\processed_data\train\colors_T1027247__T1027247\colors_T1027247__T1027247_SS333.6.wav,why,1.38,colors_T1027247__T1027247
..\processed_data\train\colors_T1027247__T1027247\colors_T1027247__T1027247_SS338.1.wav,but i really need,1.73,colors_T1027247__T1027247
..\processed_data\train\colors_T1027248__T1027248\colors_T1027248__T1027248_SS14.4.wav,by mix and mix like red and blue and purple and white,6.04,colors_T1027248__T1027248
..\processed_data\train\colors_T1027248__T1027248\colors_T1027248__T1027248_SS24.3.wav,no,1.07,colors_T1027248__T1027248
..\processed_data\train\colors_T1027248__T1027248\colors_T1027248__T1027248_SS30.3.wav,so that i paint,1.70,colors_T1027248__T1027248
..\processed_data\train\colors_T1027248__T1027248\colors_T1027248__T1027248_SS40.2.wav,hard artist and not real artist,3.05,colors_T1027248__T1027248
..\processed_data\train\colors_T1027248__T1027248\colors_T1027248__T1027248_SS61.5.wav,so what are your most favorite color,4.56,colors_T1027248__T1027248
..\processed_data\train\colors_T1027248__T1027248\colors_T1027248__T1027248_SS73.0.wav,so like so are you if you want pink you got to mix red and white if you want brown you got to mix red and green if you want those colors,14.72,colors_T1027248__T1027248
..\processed_data\train\colors_T1027248__T1027248\colors_T1027248__T1027248_SS99.5.wav,so we can paint,2.52,colors_T1027248__T1027248
..\processed_data\train\colors_T1027249__T1027249\colors_T1027249__T1027249_SS14.0.wav,i mix water,2.42,colors_T1027249__T1027249
..\processed_data\train\colors_T1027249__T1027249\colors_T1027249__T1027249_SS26.4.wav,blue and red,2.68,colors_T1027249__T1027249
..\processed_data\train\colors_T1027249__T1027249\colors_T1027249__T1027249_SS34.0.wav,no,1.11,colors_T1027249__T1027249
..\processed_data\train\colors_T1027249__T1027249\colors_T1027249__T1027249_SS48.0.wav,i don't know,1.19,colors_T1027249__T1027249
..\processed_data\train\colors_T1027249__T1027249\colors_T1027249__T1027249_SS63.1.wav,because it's fun,2.03,colors_T1027249__T1027249
..\processed_data\train\colors_T1027249__T1027249\colors_T1027249__T1027249_SS71.8.wav,because it's cool,1.66,colors_T1027249__T1027249
..\processed_data\train\colors_T1027249__T1027249\colors_T1027249__T1027249_SS84.9.wav,using different color,1.82,colors_T1027249__T1027249
..\processed_data\train\colors_T1027253__T1027253\colors_T1027253__T1027253_SS19.9.wav,mixing red and blue,3.39,colors_T1027253__T1027253
..\processed_data\train\colors_T1027253__T1027253\colors_T1027253__T1027253_SS35.0.wav,because i like,1.36,colors_T1027253__T1027253
..\processed_data\train\colors_T1027253__T1027253\colors_T1027253__T1027253_SS40.1.wav,this one is green,2.09,colors_T1027253__T1027253
..\processed_data\train\colors_T1027253__T1027253\colors_T1027253__T1027253_SS60.8.wav,because paint is very important,3.93,colors_T1027253__T1027253
..\processed_data\train\colors_T1027253__T1027253\colors_T1027253__T1027253_SS65.8.wav,pant is very important,2.71,colors_T1027253__T1027253
..\processed_data\train\colors_T1027253__T1027253\colors_T1027253__T1027253_SS70.9.wav,no,1.06,colors_T1027253__T1027253
..\processed_data\train\colors_T1027255__T1027255\colors_T1027255__T1027255_SS0.0.wav,i forgot,1.18,colors_T1027255__T1027255
..\processed_data\train\colors_T1027255__T1027255\colors_T1027255__T1027255_SS2.7.wav,yeah,0.49,colors_T1027255__T1027255
..\processed_data\train\colors_T1027255__T1027255\colors_T1027255__T1027255_SS9.9.wav,huz if you don't have black you can make black,4.39,colors_T1027255__T1027255
..\processed_data\train\colors_T1027255__T1027255\colors_T1027255__T1027255_SS17.0.wav,um with gray and i forgot,5.60,colors_T1027255__T1027255
..\processed_data\train\colors_T1027255__T1027255\colors_T1027255__T1027255_SS37.2.wav,cuz if you don't have the color you want you could make it,5.12,colors_T1027255__T1027255
..\processed_data\train\colors_T1027255__T1027255\colors_T1027255__T1027255_SS49.3.wav,how,0.70,colors_T1027255__T1027255
..\processed_data\train\colors_T1027255__T1027255\colors_T1027255__T1027255_SS57.0.wav,er no,1.56,colors_T1027255__T1027255
..\processed_data\train\colors_T1027255__T1027255\colors_T1027255__T1027255_SS99.3.wav,'kay,0.57,colors_T1027255__T1027255
..\processed_data\train\colors_T1027256__T1027256\colors_T1027256__T1027256_SS5.6.wav,okay,1.05,colors_T1027256__T1027256
..\processed_data\train\colors_T1027256__T1027256\colors_T1027256__T1027256_SS13.1.wav,okay,0.70,colors_T1027256__T1027256
..\processed_data\train\colors_T1027256__T1027256\colors_T1027256__T1027256_SS16.7.wav,i get different paint bottles and i get a paintbrush and i paint with all different colors,10.80,colors_T1027256__T1027256
..\processed_data\train\colors_T1027256__T1027256\colors_T1027256__T1027256_SS30.9.wav,no,1.29,colors_T1027256__T1027256
..\processed_data\train\colors_T1027256__T1027256\colors_T1027256__T1027256_SS37.0.wav,because it looks so little bit prettier than just having one color,6.33,colors_T1027256__T1027256
..\processed_data\train\colors_T1027256__T1027256\colors_T1027256__T1027256_SS48.5.wav,no,0.73,colors_T1027256__T1027256
..\processed_data\train\colors_T1027256__T1027256\colors_T1027256__T1027256_SS58.3.wav,you get some paint bottles and paint brush and you can design a rainbow with all the different colors,9.07,colors_T1027256__T1027256
..\processed_data\train\colors_T1027256__T1027256\colors_T1027256__T1027256_SS71.2.wav,no,1.04,colors_T1027256__T1027256
..\processed_data\train\colors_T1027256__T1027256\colors_T1027256__T1027256_SS76.3.wav,because then you should have a beautiful artwork like i do,8.41,colors_T1027256__T1027256
..\processed_data\train\colors_T1027256__T1027256\colors_T1027256__T1027256_SS88.6.wav,no,0.83,colors_T1027256__T1027256
..\processed_data\train\colors_T1027258__T1027258\colors_T1027258__T1027258_SS15.8.wav,different kind of colors nothing else,6.80,colors_T1027258__T1027258
..\processed_data\train\colors_T1027258__T1027258\colors_T1027258__T1027258_SS25.8.wav,if there's no color that you like you can mix them like red and orange makes purple or yellow and blue green. nothing else,16.41,colors_T1027258__T1027258
..\processed_data\train\colors_T1027258__T1027258\colors_T1027258__T1027258_SS43.6.wav,no,0.73,colors_T1027258__T1027258
..\processed_data\train\colors_T1027258__T1027258\colors_T1027258__T1027258_SS49.3.wav,so it would make a beautiful picture,3.97,colors_T1027258__T1027258
..\processed_data\train\colors_T1027258__T1027258\colors_T1027258__T1027258_SS56.1.wav,no,1.12,colors_T1027258__T1027258
..\processed_data\train\colors_T1027258__T1027258\colors_T1027258__T1027258_SS65.1.wav,i just showed her,1.96,colors_T1027258__T1027258
..\processed_data\train\colors_T1027258__T1027258\colors_T1027258__T1027258_SS70.1.wav,yes. i just told her colors how to mix,6.00,colors_T1027258__T1027258
..\processed_data\train\colors_T1027258__T1027258\colors_T1027258__T1027258_SS79.3.wav,no,0.64,colors_T1027258__T1027258
..\processed_data\train\colors_T1027258__T1027258\colors_T1027258__T1027258_SS85.8.wav,because she wants to,3.26,colors_T1027258__T1027258
..\processed_data\train\colors_T1027258__T1027258\colors_T1027258__T1027258_SS91.2.wav,she wants to mix different colors,5.06,colors_T1027258__T1027258
..\processed_data\train\colors_T1027258__T1027258\colors_T1027258__T1027258_SS97.8.wav,no,0.69,colors_T1027258__T1027258
..\processed_data\train\colors_T1027259__T1027259\colors_T1027259__T1027259_SS15.9.wav,by mixing them,1.61,colors_T1027259__T1027259
..\processed_data\train\colors_T1027259__T1027259\colors_T1027259__T1027259_SS22.4.wav,no,1.36,colors_T1027259__T1027259
..\processed_data\train\colors_T1027259__T1027259\colors_T1027259__T1027259_SS30.0.wav,because sometimes i might need it,4.38,colors_T1027259__T1027259
..\processed_data\train\colors_T1027259__T1027259\colors_T1027259__T1027259_SS40.6.wav,no,1.15,colors_T1027259__T1027259
..\processed_data\train\colors_T1027259__T1027259\colors_T1027259__T1027259_SS55.1.wav,because,2.35,colors_T1027259__T1027259
..\processed_data\train\colors_T1027259__T1027259\colors_T1027259__T1027259_SS60.2.wav,sometimes you might need it,2.99,colors_T1027259__T1027259
..\processed_data\train\colors_T1027259__T1027259\colors_T1027259__T1027259_SS63.8.wav,and,1.61,colors_T1027259__T1027259
..\processed_data\train\colors_T1027259__T1027259\colors_T1027259__T1027259_SS65.6.wav,how do we call it,2.15,colors_T1027259__T1027259
..\processed_data\train\colors_T1027259__T1027259\colors_T1027259__T1027259_SS80.7.wav,i just told you,2.38,colors_T1027259__T1027259
..\processed_data\train\colors_T1027259__T1027259\colors_T1027259__T1027259_SS89.5.wav,no,0.93,colors_T1027259__T1027259
..\processed_data\train\colors_T1027263__T1027263\colors_T1027263__T1027263_SS9.9.wav,by mixing different colors,1.81,colors_T1027263__T1027263
..\processed_data\train\colors_T1027263__T1027263\colors_T1027263__T1027263_SS18.9.wav,and putting a bit and putting a bit and a bit of the each color. that's it,10.13,colors_T1027263__T1027263
..\processed_data\train\colors_T1027263__T1027263\colors_T1027263__T1027263_SS34.9.wav,because you want to make some colors and you want to experiment. that's it,12.22,colors_T1027263__T1027263
..\processed_data\train\colors_T1027263__T1027263\colors_T1027263__T1027263_SS63.0.wav,yeah,1.17,colors_T1027263__T1027263
..\processed_data\train\colors_T1027263__T1027263\colors_T1027263__T1027263_SS66.9.wav,by you mixing each each of the color you need and you put a little bit of each the color of the two colors,19.96,colors_T1027263__T1027263
..\processed_data\train\colors_T1027263__T1027263\colors_T1027263__T1027263_SS91.9.wav,so you can so it cannot be messy,2.08,colors_T1027263__T1027263
..\processed_data\train\colors_T1027264__T1027264\colors_T1027264__T1027264_SS9.9.wav,i mix the right colors and then it makes the right color that i needed that i need to make,7.62,colors_T1027264__T1027264
..\processed_data\train\colors_T1027264__T1027264\colors_T1027264__T1027264_SS21.9.wav,no,1.21,colors_T1027264__T1027264
..\processed_data\train\colors_T1027264__T1027264\colors_T1027264__T1027264_SS27.0.wav,so everything was the same color and we do it about right,5.31,colors_T1027264__T1027264
..\processed_data\train\colors_T1027264__T1027264\colors_T1027264__T1027264_SS51.1.wav,that is different,1.04,colors_T1027264__T1027264
..\processed_data\train\colors_T1027264__T1027264\colors_T1027264__T1027264_SS56.9.wav,that people do it,1.40,colors_T1027264__T1027264
..\processed_data\train\colors_T1027264__T1027264\colors_T1027264__T1027264_SS63.5.wav,mix colors that you think they are right color and you don't just like oh i,6.15,colors_T1027264__T1027264
..\processed_data\train\colors_T1027264__T1027264\colors_T1027264__T1027264_SS76.3.wav,always don't give up,1.49,colors_T1027264__T1027264
..\processed_data\train\colors_T1027264__T1027264\colors_T1027264__T1027264_SS80.9.wav,no,1.28,colors_T1027264__T1027264
..\processed_data\train\colors_T1027264__T1027264\colors_T1027264__T1027264_SS85.6.wav,that's so quick,1.27,colors_T1027264__T1027264
..\processed_data\train\colors_T1027265__T1027265\colors_T1027265__T1027265_SS5.9.wav,so you mix them and get the,4.29,colors_T1027265__T1027265
..\processed_data\train\colors_T1027265__T1027265\colors_T1027265__T1027265_SS13.9.wav,yeah so when we mix,3.86,colors_T1027265__T1027265
..\processed_data\train\colors_T1027265__T1027265\colors_T1027265__T1027265_SS34.0.wav,you do,1.79,colors_T1027265__T1027265
..\processed_data\train\colors_T1027265__T1027265\colors_T1027265__T1027265_SS56.9.wav,i do the way of painting of paint brush,6.51,colors_T1027265__T1027265
..\processed_data\train\colors_T1027265__T1027265\colors_T1027265__T1027265_SS79.4.wav,so actually when you make mix dark blue and red it makes purple,17.18,colors_T1027265__T1027265
..\processed_data\train\colors_T1027267__T1027267\colors_T1027267__T1027267_SS11.3.wav,at school i like mixed colors and then i see what color it makes. and sometimes they made like a really dark black. i've made them really dark brown but if i add a little bit more things that are super dark it's going to turn into super black dark and like i mixed colors as you would like everything,22.65,colors_T1027267__T1027267
..\processed_data\train\colors_T1027267__T1027267\colors_T1027267__T1027267_SS45.2.wav,sometimes i paid to see other colors and then i mixed them. and then see what colors and i think that's it,7.07,colors_T1027267__T1027267
